1,2
pki_tps_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
pki_tps_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
pki_tps_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile, pki_apache_var_log"
pki_tps_port_t,"defined_port_type, port_type, unreserved_port_type"
pki_tps_script_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
pki_tps_server_packet_t,"packet_type, server_packet_type"
pki_tps_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, pki_apache_domain"
pki_tps_tmp_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
pki_tps_tomcat_exec_t,"file_type, non_auth_file_type, non_security_file_type"
pki_tps_var_lib_t,"file_type, non_auth_file_type, non_security_file_type, pki_apache_var_lib"
pki_tps_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, pki_apache_var_run"
pktcable_cops_client_packet_t,"client_packet_type, packet_type"
pktcable_cops_port_t,"defined_port_type, port_type, unreserved_port_type"
pktcable_cops_server_packet_t,"packet_type, server_packet_type"
pktcdvd_control_device_t,device_node
plymouth_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
plymouth_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, pcmcia_typeattr_1"
plymouthd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
plymouthd_spool_t,"file_type, non_auth_file_type, non_security_file_type, spoolfile"
plymouthd_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, pcmcia_typeattr_1"
plymouthd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
plymouthd_var_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
plymouthd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
podsleuth_cache_t,"file_type, non_auth_file_type, non_security_file_type"
podsleuth_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
podsleuth_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, pcmcia_typeattr_1"
podsleuth_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
podsleuth_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
policy_src_t,"file_type, non_auth_file_type, non_security_file_type"
policykit_auth_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, systemprocess_entry"
policykit_auth_t,"application_domain_type, nsswitch_domain, can_change_object_identity, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, system_bus_type, daemon, systemprocess, syslog_client_type, pcmcia_typeattr_1, policykit_domain, xdmhomewriter"
policykit_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, systemprocess_entry"
policykit_grant_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
policykit_grant_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, systemprocess, syslog_client_type, pcmcia_typeattr_1, policykit_domain"
policykit_resolve_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
policykit_resolve_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, systemprocess, syslog_client_type, pcmcia_typeattr_1, policykit_domain"
policykit_t,"application_domain_type, nsswitch_domain, can_change_object_identity, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, system_bus_type, daemon, systemprocess, syslog_client_type, pcmcia_typeattr_1, policykit_domain"
policykit_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
polipo_cache_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
polipo_cache_t,"file_type, non_auth_file_type, non_security_file_type"
polipo_config_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
polipo_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
polipo_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
polipo_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
polipo_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
polipo_pid_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
polipo_session_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1, polipo_daemon, userdom_home_manager_type"
polipo_t,"nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, polipo_daemon"
polipo_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
poly_t,"file_type, non_auth_file_type, non_security_file_type"
pop_client_packet_t,"client_packet_type, packet_type"
pop_port_t,"defined_port_type, port_type, reserved_port_type, rpc_port_type"
pop_server_packet_t,"packet_type, server_packet_type"
port_t,port_type
portmap_client_packet_t,"client_packet_type, packet_type"
portmap_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
portmap_helper_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
portmap_helper_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, systemprocess, syslog_client_type, pcmcia_typeattr_1"
portmap_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
portmap_port_t,"defined_port_type, port_type, reserved_port_type"
portmap_server_packet_t,"packet_type, server_packet_type"
portmap_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
portmap_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
portmap_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
portreserve_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
portreserve_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
portreserve_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
portreserve_t,"nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, daemon, pcmcia_typeattr_1"
portreserve_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
postfix_bounce_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_bounce_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1, postfix_domain"
postfix_bounce_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
postfix_cleanup_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_cleanup_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1, postfix_domain"
postfix_cleanup_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
postfix_data_t,"file_type, non_auth_file_type, non_security_file_type"
postfix_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
postfix_exec_t,"application_exec_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
postfix_keytab_t,"file_type, non_auth_file_type, non_security_file_type"
postfix_local_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_local_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, mailserver_delivery, pcmcia_typeattr_1, postfix_domain, userdom_home_manager_type, userdom_filetrans_type"
postfix_local_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
postfix_map_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_map_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1"
postfix_map_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
postfix_master_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
postfix_pickup_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_pickup_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1, postfix_domain"
postfix_pickup_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
postfix_pipe_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_pipe_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1, postfix_domain"
postfix_pipe_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
postfix_policyd_client_packet_t,"client_packet_type, packet_type"
postfix_policyd_port_t,"defined_port_type, port_type, unreserved_port_type"
postfix_policyd_server_packet_t,"packet_type, server_packet_type"
postfix_postdrop_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_postdrop_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, mta_user_agent, pcmcia_typeattr_1, postfix_domain"
postfix_postqueue_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_postqueue_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, mta_user_agent, pcmcia_typeattr_1, postfix_domain"
postfix_private_t,"file_type, non_auth_file_type, non_security_file_type"
postfix_prng_t,"file_type, non_auth_file_type, non_security_file_type"
postfix_public_t,"file_type, non_auth_file_type, non_security_file_type"
postfix_qmgr_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_qmgr_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1, postfix_domain"
postfix_qmgr_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
postfix_showq_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_showq_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1, postfix_domain"
postfix_smtp_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_smtp_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1, postfix_domain"
postfix_smtp_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
postfix_smtpd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_smtpd_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1, postfix_domain"
postfix_smtpd_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
postfix_spool_bounce_t,"file_type, non_auth_file_type, non_security_file_type, spoolfile, postfix_spool_type"
postfix_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
postfix_virtual_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
postfix_virtual_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, mailserver_delivery, pcmcia_typeattr_1, postfix_domain, userdom_home_manager_type, userdom_filetrans_type"
postfix_virtual_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
postgresql_client_packet_t,"client_packet_type, packet_type"
postgresql_db_t,"file_type, non_auth_file_type, non_security_file_type"
postgresql_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
postgresql_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
postgresql_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
postgresql_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
postgresql_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
postgresql_port_t,"defined_port_type, port_type, unreserved_port_type"
postgresql_server_packet_t,"packet_type, server_packet_type"
postgresql_t,"nsswitch_domain, can_change_object_identity, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
postgresql_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
postgresql_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
postgresql_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, daemonrundir"
postgrey_client_packet_t,"client_packet_type, packet_type"
postgrey_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
