1,2
piranha_fos_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
piranha_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
piranha_lvs_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
piranha_lvs_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, piranha_domain, syslog_client_type"
piranha_lvs_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, piranha_tmpfs, tmpfsfile"
piranha_lvs_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
piranha_pulse_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
piranha_pulse_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
piranha_pulse_t,"corenet_unlabeled_type, daemon, domain, initrc_domain, initrc_transition_domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, piranha_domain, syslog_client_type"
piranha_pulse_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, piranha_tmpfs, tmpfsfile"
piranha_pulse_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
piranha_web_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
piranha_web_data_t,"file_type, non_auth_file_type, non_security_file_type"
piranha_web_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
piranha_web_t,"corenet_unlabeled_type, daemon, domain, initrc_transition_domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, piranha_domain, syslog_client_type"
piranha_web_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
piranha_web_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, piranha_tmpfs, tmpfsfile"
piranha_web_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pkcs11_modules_conf_t,"file_type, non_auth_file_type, non_security_file_type"
pkcs11proxyd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
pkcs11proxyd_t,"corenet_unlabeled_type, daemon, domain, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
pkcs11proxyd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
pkcs11proxyd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
pkcs11proxyd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pkcs_slotd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
pkcs_slotd_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
pkcs_slotd_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
pkcs_slotd_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
pkcs_slotd_t,"corenet_unlabeled_type, daemon, domain, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
pkcs_slotd_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
pkcs_slotd_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
pkcs_slotd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
pkcs_slotd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
pkcs_slotd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pki_ca_client_packet_t,"client_packet_type, packet_type"
pki_ca_port_t,"defined_port_type, port_type, reserved_port_type, rpc_port_type"
pki_ca_server_packet_t,"packet_type, server_packet_type"
pki_common_dev_t,"file_type, non_auth_file_type, non_security_file_type"
pki_common_t,"file_type, non_auth_file_type, non_security_file_type"
pki_kra_client_packet_t,"client_packet_type, packet_type"
pki_kra_port_t,"defined_port_type, port_type, unreserved_port_type"
pki_kra_server_packet_t,"packet_type, server_packet_type"
pki_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
pki_ocsp_client_packet_t,"client_packet_type, packet_type"
pki_ocsp_port_t,"defined_port_type, port_type, unreserved_port_type"
pki_ocsp_server_packet_t,"packet_type, server_packet_type"
pki_ra_client_packet_t,"client_packet_type, packet_type"
pki_ra_etc_rw_t,"file_type, non_auth_file_type, non_security_file_type, pki_apache_config"
pki_ra_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
pki_ra_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
pki_ra_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type, pki_apache_var_log"
pki_ra_port_t,"defined_port_type, port_type, unreserved_port_type"
pki_ra_script_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
pki_ra_server_packet_t,"packet_type, server_packet_type"
pki_ra_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, pki_apache_domain, syslog_client_type"
pki_ra_tmp_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
pki_ra_tomcat_exec_t,"file_type, non_auth_file_type, non_security_file_type"
pki_ra_var_lib_t,"file_type, non_auth_file_type, non_security_file_type, pki_apache_var_lib"
pki_ra_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, pki_apache_var_run"
pki_tks_client_packet_t,"client_packet_type, packet_type"
pki_tks_port_t,"defined_port_type, port_type, unreserved_port_type"
pki_tks_server_packet_t,"packet_type, server_packet_type"
pki_tomcat_cache_t,"file_type, non_auth_file_type, non_security_file_type"
pki_tomcat_cert_t,"cert_type, file_type, non_auth_file_type, non_security_file_type"
pki_tomcat_etc_rw_t,"file_type, non_auth_file_type, non_security_file_type"
pki_tomcat_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
pki_tomcat_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
pki_tomcat_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
pki_tomcat_script_t,"can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
pki_tomcat_t,"can_change_object_identity, corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, tomcat_domain"
pki_tomcat_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
pki_tomcat_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
pki_tomcat_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
pki_tomcat_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
pki_tps_client_packet_t,"client_packet_type, packet_type"
pki_tps_etc_rw_t,"file_type, non_auth_file_type, non_security_file_type, pki_apache_config"
pki_tps_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
pki_tps_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
pki_tps_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type, pki_apache_var_log"
pki_tps_port_t,"defined_port_type, port_type, unreserved_port_type"
pki_tps_script_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
pki_tps_server_packet_t,"packet_type, server_packet_type"
pki_tps_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, pki_apache_domain, syslog_client_type"
pki_tps_tmp_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
pki_tps_tomcat_exec_t,"file_type, non_auth_file_type, non_security_file_type"
pki_tps_var_lib_t,"file_type, non_auth_file_type, non_security_file_type, pki_apache_var_lib"
pki_tps_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, pki_apache_var_run"
pktcable_cops_client_packet_t,"client_packet_type, packet_type"
pktcable_cops_port_t,"defined_port_type, port_type, unreserved_port_type"
pktcable_cops_server_packet_t,"packet_type, server_packet_type"
plymouth_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
plymouth_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, pcmcia_typeattr_1"
plymouthd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
plymouthd_spool_t,"file_type, non_auth_file_type, non_security_file_type, spoolfile"
plymouthd_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1"
plymouthd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
plymouthd_var_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
plymouthd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
podsleuth_cache_t,"file_type, non_auth_file_type, non_security_file_type"
podsleuth_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
podsleuth_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, pcmcia_typeattr_1"
podsleuth_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
podsleuth_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
policy_src_t,"file_type, non_auth_file_type, non_security_file_type"
policykit_auth_exec_t,"application_exec_type, direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
policykit_auth_t,"application_domain_type, can_change_object_identity, corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, policykit_domain, syslog_client_type, system_bus_type, systemprocess, xdmhomewriter"
policykit_exec_t,"application_exec_type, direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
policykit_grant_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
policykit_grant_t,"application_domain_type, corenet_unlabeled_type, domain, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, policykit_domain, syslog_client_type, systemprocess"
policykit_reload_t,"file_type, non_auth_file_type, non_security_file_type"
policykit_resolve_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
policykit_resolve_t,"application_domain_type, corenet_unlabeled_type, domain, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, policykit_domain, syslog_client_type, systemprocess"
policykit_t,"application_domain_type, can_change_object_identity, corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, policykit_domain, syslog_client_type, system_bus_type, systemprocess"
policykit_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
policykit_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
policykit_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
polipo_cache_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
polipo_cache_t,"file_type, non_auth_file_type, non_security_file_type"
polipo_config_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
polipo_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
polipo_exec_t,"application_exec_type, direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
polipo_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
polipo_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
polipo_pid_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
polipo_session_t,"application_domain_type, corenet_unlabeled_type, domain, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, polipo_daemon, syslog_client_type, userdom_home_manager_type"
polipo_t,"corenet_unlabeled_type, daemon, domain, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, polipo_daemon, syslog_client_type"
polipo_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
poly_t,"file_type, non_auth_file_type, non_security_file_type"
pop_client_packet_t,"client_packet_type, packet_type"
pop_port_t,"defined_port_type, port_type, reserved_port_type, rpc_port_type"
pop_server_packet_t,"packet_type, server_packet_type"
port_t,port_type
portmap_client_packet_t,"client_packet_type, packet_type"
portmap_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
portmap_helper_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
portmap_helper_t,"application_domain_type, corenet_unlabeled_type, domain, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemprocess"
portmap_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
portmap_port_t,"defined_port_type, port_type, reserved_port_type"
portmap_server_packet_t,"packet_type, server_packet_type"
portmap_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
